id1,name1,id2,name2,match,ranking,surface,previous,winner
sr:competitor:50687,van Uytvanck Alison,sr:competitor:46304,Schmiedlova Anna-Karolina,sr:match:16683483,0.457,0.521,0.4,1
sr:competitor:65950,Sakkari Maria,sr:competitor:42289,Linette Magda,sr:match:16655907,0.455,0.511,0.5,1
sr:competitor:42339,Garcia Caroline,sr:competitor:91960,Kenin Sofia,sr:match:16649227,0.485,0.521,1.0,1
sr:competitor:19444,Larsson Johanna,sr:competitor:80773,Hives Zoe,sr:match:16649245,0.4,0.587,0.5,1
sr:competitor:50687,van Uytvanck Alison,sr:competitor:19610,Brengle Madison,sr:match:16682379,0.451,0.544,1.0,0
sr:competitor:63957,Bencic Belinda,sr:competitor:19833,Buzarnescu Mihaela,sr:match:16649247,0.486,0.49,0.5,0
sr:competitor:52533,Jakupovic Dalila,sr:competitor:18457,Flipkens Kirsten,sr:match:16649233,0.547,0.532,0.5,1
sr:competitor:20677,Bai Alison,sr:competitor:18808,Cornet Alize,sr:match:16655911,0.797,0.519,0.5,1
sr:competitor:192130,Blinkova Anna,sr:competitor:19607,Zhang Shuai,sr:match:16655915,0.575,0.492,1.0,0
sr:competitor:43102,Babos Timea,sr:competitor:129534,Kuzmova Viktoria,sr:match:16649231,0.585,0.631,0.5,1
sr:competitor:41355,Bogdan Ana,sr:competitor:55401,Jabeur Ons,sr:match:16649229,0.575,0.464,1.0,1
sr:competitor:41404,Watson Heather,sr:competitor:35838,Begu Irina-Camelia,sr:match:16655913,0.497,0.452,1.0,1
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:144202,Lapko Vera,sr:match:16649243,0.45,0.532,0.0,1
sr:competitor:37508,Siegemund Laura,sr:competitor:192108,Yastremska Dayana,sr:match:16655917,0.564,0.594,0.5,1
sr:competitor:110803,Minnen Greet,sr:competitor:48583,Kozlova Kateryna,sr:match:16655909,0.586,0.413,0.5,0
sr:competitor:18939,Parmentier Pauline,sr:competitor:119670,Perez Ellen,sr:match:16649235,0.346,0.54,0.5,0
sr:competitor:46304,Schmiedlova Anna-Karolina,sr:competitor:19038,Rodina Evgeniya,sr:match:16649239,0.524,0.464,1.0,0
sr:competitor:119496,Mcphee Kaylah,sr:competitor:192130,Blinkova Anna,sr:match:16650413,0.614,0.537,0.5,1
sr:competitor:65656,Ferro Fiona,sr:competitor:110803,Minnen Greet,sr:match:16650713,0.436,0.617,0.5,1
sr:competitor:42289,Linette Magda,sr:competitor:48583,Kozlova Kateryna,sr:match:16650247,0.518,0.512,0.5,0
sr:competitor:37508,Siegemund Laura,sr:competitor:19610,Brengle Madison,sr:match:16650245,0.507,0.532,0.333,0
sr:competitor:79561,Wallace Isabelle,sr:competitor:41404,Watson Heather,sr:match:16650141,0.754,0.502,0.5,1
sr:competitor:33049,Rogowska Olivia,sr:competitor:20677,Bai Alison,sr:match:16650133,0.389,0.485,1.0,1
sr:competitor:60392,Sorribes Tormo Sara,sr:competitor:65656,Ferro Fiona,sr:match:16646025,0.485,0.514,0.5,1
sr:competitor:46448,Arruabarrena-Vecino Lara,sr:competitor:119496,Mcphee Kaylah,sr:match:16646017,0.381,0.56,0.5,1
sr:competitor:24431,Panova Alexandra,sr:competitor:37508,Siegemund Laura,sr:match:16650127,0.802,0.522,1.0,1
sr:competitor:61414,Woolcock Belinda,sr:competitor:19610,Brengle Madison,sr:match:16646011,0.753,0.491,0.5,1
sr:competitor:110803,Minnen Greet,sr:competitor:62924,Boulter Katie,sr:match:16646027,0.541,0.433,0.5,0
sr:competitor:59001,Ramialison Irina,sr:competitor:48583,Kozlova Kateryna,sr:match:16646015,0.793,0.464,0.5,1
sr:competitor:20677,Bai Alison,sr:competitor:234150,Potapova Anastasia,sr:match:16646023,0.768,0.564,0.5,0
sr:competitor:19957,Hercog Polona,sr:competitor:33049,Rogowska Olivia,sr:match:16646021,0.332,0.531,0.0,1
sr:competitor:71284,Bains Naiktha,sr:competitor:41404,Watson Heather,sr:match:16646007,0.632,0.53,0.5,1
sr:competitor:19017,Azarenka Victoria,sr:competitor:50776,Muguruza Garbine,sr:match:17895874,0.532,0.469,0.0,1
sr:competitor:19578,Kerber Angelique,sr:competitor:19017,Azarenka Victoria,sr:match:17890412,0.452,0.497,0.778,1
sr:competitor:19283,Rybarikova Magdalena,sr:competitor:50776,Muguruza Garbine,sr:match:17890122,0.557,0.555,0.8,1
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:19017,Azarenka Victoria,sr:match:17881620,0.485,0.567,0.667,1
sr:competitor:19578,Kerber Angelique,sr:competitor:18457,Flipkens Kirsten,sr:match:17881672,0.443,0.428,0.0,0
sr:competitor:33593,Mladenovic Kristina,sr:competitor:50776,Muguruza Garbine,sr:match:17881602,0.544,0.6,0.0,1
sr:competitor:19283,Rybarikova Magdalena,sr:competitor:51392,Vickery Sachia,sr:match:17872728,0.437,0.504,1.0,0
sr:competitor:19578,Kerber Angelique,sr:competitor:85077,Muchova Karolina,sr:match:17863836,0.429,0.496,0.0,0
sr:competitor:36443,Diyas Zarina,sr:competitor:19017,Azarenka Victoria,sr:match:17862862,0.539,0.574,0.5,1
sr:competitor:41193,Gasparyan Margarita,sr:competitor:50776,Muguruza Garbine,sr:match:17864034,0.543,0.484,0.5,1
sr:competitor:33593,Mladenovic Kristina,sr:competitor:19606,Arn Greta,sr:match:17862712,0.197,0.555,0.5,0
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:77993,Jorovic Ivana,sr:match:17862814,0.435,0.544,0.5,0
sr:competitor:52533,Jakupovic Dalila,sr:competitor:18457,Flipkens Kirsten,sr:match:17861968,0.547,0.532,1.0,1
sr:competitor:19283,Rybarikova Magdalena,sr:competitor:18860,Voegele Stefanie,sr:match:17848892,0.48,0.482,0.5,0
sr:competitor:72450,Hibino Nao,sr:competitor:51392,Vickery Sachia,sr:match:17862134,0.483,0.483,1.0,1
sr:competitor:103901,Ruse Elena-Gabriela,sr:competitor:50776,Muguruza Garbine,sr:match:17848874,0.699,0.554,0.5,1
sr:competitor:19578,Kerber Angelique,sr:competitor:20661,Kucova Kristina,sr:match:17847610,0.312,0.412,0.0,0
sr:competitor:72736,Xu Shilin,sr:competitor:85077,Muchova Karolina,sr:match:17847612,0.625,0.589,0.5,1
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:192130,Blinkova Anna,sr:match:17822226,0.413,0.527,0.5,0
sr:competitor:19606,Arn Greta,sr:competitor:46448,Arruabarrena-Vecino Lara,sr:match:17847616,0.748,0.438,0.5,0
sr:competitor:33593,Mladenovic Kristina,sr:competitor:59702,Haddad Maia Beatriz,sr:match:17847614,0.438,0.58,0.0,0
sr:competitor:51392,Vickery Sachia,sr:competitor:19934,Riske Alison,sr:match:17822240,0.587,0.471,0.5,0
sr:competitor:111189,Zarazua Renata,sr:competitor:36443,Diyas Zarina,sr:match:17822230,0.677,0.52,0.5,1
sr:competitor:53789,Dart Harriet,sr:competitor:52533,Jakupovic Dalila,sr:match:17822222,0.536,0.459,0.5,1
sr:competitor:43102,Babos Timea,sr:competitor:77993,Jorovic Ivana,sr:match:17822228,0.527,0.581,0.5,1
sr:competitor:41355,Bogdan Ana,sr:competitor:18860,Voegele Stefanie,sr:match:17822236,0.535,0.483,0.5,1
sr:competitor:78785,Rodriguez Victoria,sr:competitor:41193,Gasparyan Margarita,sr:match:17822242,0.751,0.542,0.5,1
sr:competitor:72450,Hibino Nao,sr:competitor:166124,Olmos Giuliana,sr:match:17822238,0.265,0.53,0.5,0
sr:competitor:19283,Rybarikova Magdalena,sr:competitor:38461,Doi Misaki,sr:match:17822234,0.467,0.493,0.5,0
sr:competitor:211262,Danilovic Olga,sr:competitor:18457,Flipkens Kirsten,sr:match:17822224,0.566,0.512,0.5,1
sr:competitor:20661,Kucova Kristina,sr:competitor:103901,Ruse Elena-Gabriela,sr:match:17828622,0.473,0.5,0.5,0
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:19606,Arn Greta,sr:match:17828368,0.259,0.475,0.5,0
sr:competitor:72736,Xu Shilin,sr:competitor:25070,Ahn Kristie Haerim,sr:match:17822248,0.525,0.541,0.0,0
sr:competitor:49271,Jaksic Jovana,sr:competitor:103901,Ruse Elena-Gabriela,sr:match:17822582,0.56,0.533,0.5,1
sr:competitor:24431,Panova Alexandra,sr:competitor:19932,Muhammad Asia,sr:match:17822426,0.699,0.57,0.0,0
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:46661,Gamiz Andrea,sr:match:17822042,0.267,0.468,0.0,0
sr:competitor:19606,Arn Greta,sr:competitor:125016,Lao Danielle,sr:match:17821806,0.704,0.515,0.5,0
sr:competitor:20661,Kucova Kristina,sr:competitor:51969,Guarachi Mathison Alexa,sr:match:17821618,0.22,0.471,0.5,0
sr:competitor:49664,Sanchez Maria,sr:competitor:49271,Jaksic Jovana,sr:match:17817814,0.561,0.466,0.667,1
sr:competitor:24431,Panova Alexandra,sr:competitor:92442,Fett Jana,sr:match:17817806,0.542,0.548,1.0,0
sr:competitor:39425,Savinykh Valeria,sr:competitor:25070,Ahn Kristie Haerim,sr:match:17817824,0.539,0.516,1.0,1
sr:competitor:72736,Xu Shilin,sr:competitor:59662,Sanchez Ana Sofia,sr:match:17817822,0.281,0.513,0.5,0
sr:competitor:103901,Ruse Elena-Gabriela,sr:competitor:155952,Swan Katie,sr:match:17817816,0.535,0.56,0.5,0
sr:competitor:19932,Muhammad Asia,sr:competitor:43502,Lu Jia-Jing,sr:match:17817808,0.52,0.5,0.5,0
sr:competitor:50771,Khazaniuk Deniz,sr:competitor:125016,Lao Danielle,sr:match:17817832,0.595,0.422,0.5,1
sr:competitor:105463,Bouzkova Marie,sr:competitor:64315,Kuwata Hiroko,sr:match:17817802,0.379,0.413,0.0,1
sr:competitor:19606,Arn Greta,sr:competitor:103695,Rosca Andreea Amalia,sr:match:17817830,0.598,0.61,0.5,0
sr:competitor:61606,Sizikova Yana,sr:competitor:46661,Gamiz Andrea,sr:match:17817828,0.545,0.462,0.0,1
sr:competitor:19655,Niculescu Monica,sr:competitor:58423,Kostic Natalija,sr:match:17817818,0.343,0.534,0.5,0
sr:competitor:25066,McHale Christina,sr:competitor:20661,Kucova Kristina,sr:match:17817810,0.428,0.496,0.667,1
sr:competitor:281189,Anisimova Amanda,sr:competitor:58053,Sharma Astra,sr:match:17957837,0.454,0.497,0.5,0
sr:competitor:46448,Arruabarrena-Vecino Lara,sr:competitor:58053,Sharma Astra,sr:match:17953511,0.518,0.594,0.5,1
sr:competitor:281189,Anisimova Amanda,sr:competitor:59702,Haddad Maia Beatriz,sr:match:17954141,0.429,0.439,0.5,0
sr:competitor:242630,Osorio Serrano Maria Camila,sr:competitor:281189,Anisimova Amanda,sr:match:17941285,0.782,0.561,1.0,1
sr:competitor:58053,Sharma Astra,sr:competitor:19202,Errani Sara,sr:match:17948155,0.316,0.432,0.5,0
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:60392,Sorribes Tormo Sara,sr:match:17940547,0.552,0.504,0.0,0
sr:competitor:110299,Zidansek Tamara,sr:competitor:46448,Arruabarrena-Vecino Lara,sr:match:17947307,0.452,0.389,0.5,1
sr:competitor:52489,Schoofs Bibiane,sr:competitor:19202,Errani Sara,sr:match:17931127,0.376,0.492,0.5,1
sr:competitor:42289,Linette Magda,sr:competitor:58053,Sharma Astra,sr:match:17939571,0.484,0.617,0.5,1
sr:competitor:69208,Paolini Jasmine,sr:competitor:46448,Arruabarrena-Vecino Lara,sr:match:17931747,0.592,0.473,0.5,1
sr:competitor:110299,Zidansek Tamara,sr:competitor:51392,Vickery Sachia,sr:match:17939573,0.431,0.379,0.5,0
sr:competitor:18919,Lepchenko Varvara,sr:competitor:281189,Anisimova Amanda,sr:match:17923078,0.576,0.625,0.5,1
sr:competitor:25070,Ahn Kristie Haerim,sr:competitor:242630,Osorio Serrano Maria Camila,sr:match:17932275,0.338,0.557,0.5,1
sr:competitor:41355,Bogdan Ana,sr:competitor:60392,Sorribes Tormo Sara,sr:match:17930707,0.558,0.488,0.5,1
sr:competitor:46304,Schmiedlova Anna-Karolina,sr:competitor:59702,Haddad Maia Beatriz,sr:match:17919232,0.467,0.514,0.5,1
sr:competitor:64315,Kuwata Hiroko,sr:competitor:51392,Vickery Sachia,sr:match:17902530,0.602,0.649,0.5,1
sr:competitor:110299,Zidansek Tamara,sr:competitor:47810,Khromacheva Irina,sr:match:17893698,0.358,0.431,0.5,0
sr:competitor:64496,Ostapenko Jelena,sr:competitor:25070,Ahn Kristie Haerim,sr:match:17902522,0.353,0.455,0.5,1
sr:competitor:43102,Babos Timea,sr:competitor:46448,Arruabarrena-Vecino Lara,sr:match:17902534,0.51,0.574,1.0,1
sr:competitor:42289,Linette Magda,sr:competitor:115507,Bolsova Zadoinov Aliona,sr:match:17902536,0.447,0.601,0.5,0
sr:competitor:25066,McHale Christina,sr:competitor:60392,Sorribes Tormo Sara,sr:match:17893696,0.546,0.564,0.0,1
sr:competitor:52183,Bara Irina Maria,sr:competitor:19202,Errani Sara,sr:match:17922172,0.381,0.486,0.5,1
sr:competitor:46591,Paquet Chloe,sr:competitor:41355,Bogdan Ana,sr:match:17902528,0.598,0.565,1.0,1
sr:competitor:19237,Lisicki Sabine,sr:competitor:281189,Anisimova Amanda,sr:match:17893690,0.743,0.699,0.5,1
sr:competitor:44210,Kostova Elitsa,sr:competitor:18919,Lepchenko Varvara,sr:match:17902524,0.634,0.502,1.0,1
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:37508,Siegemund Laura,sr:match:17902526,0.52,0.52,1.0,0
sr:competitor:46528,Perrin Conny,sr:competitor:242630,Osorio Serrano Maria Camila,sr:match:17893686,0.305,0.548,0.0,1
sr:competitor:69208,Paolini Jasmine,sr:competitor:188557,Di Lorenzo Francesca,sr:match:17902532,0.559,0.493,0.5,0
sr:competitor:46304,Schmiedlova Anna-Karolina,sr:competitor:54259,Bonaventure Ysaline,sr:match:17893692,0.476,0.492,0.5,0
sr:competitor:52183,Bara Irina Maria,sr:competitor:44210,Kostova Elitsa,sr:match:17893766,0.401,0.43,0.0,0
sr:competitor:19202,Errani Sara,sr:competitor:69208,Paolini Jasmine,sr:match:17893754,0.574,0.501,0.5,1
sr:competitor:64315,Kuwata Hiroko,sr:competitor:46591,Paquet Chloe,sr:match:17893646,0.512,0.646,0.5,1
sr:competitor:115507,Bolsova Zadoinov Aliona,sr:competitor:80723,Herazo Gonzalez Maria Fernanda,sr:match:17893526,0.163,0.465,0.0,0
sr:competitor:188557,Di Lorenzo Francesca,sr:competitor:59702,Haddad Maia Beatriz,sr:match:17893610,0.526,0.516,0.5,1
sr:competitor:52489,Schoofs Bibiane,sr:competitor:25070,Ahn Kristie Haerim,sr:match:17893520,0.486,0.445,0.0,0
sr:competitor:44210,Kostova Elitsa,sr:competitor:80773,Hives Zoe,sr:match:17889182,0.56,0.579,0.5,0
sr:competitor:125016,Lao Danielle,sr:competitor:19202,Errani Sara,sr:match:17889168,0.378,0.679,1.0,1
sr:competitor:153860,Trevisan Martina,sr:competitor:64315,Kuwata Hiroko,sr:match:17889176,0.415,0.294,0.5,1
sr:competitor:111189,Zarazua Renata,sr:competitor:59702,Haddad Maia Beatriz,sr:match:17889186,0.642,0.534,0.5,1
sr:competitor:46591,Paquet Chloe,sr:competitor:170936,Zhuk Sofya,sr:match:17889178,0.559,0.579,0.5,0
sr:competitor:52489,Schoofs Bibiane,sr:competitor:51969,Guarachi Mathison Alexa,sr:match:17893178,0.189,0.477,0.0,0
sr:competitor:58423,Kostic Natalija,sr:competitor:25070,Ahn Kristie Haerim,sr:match:17889174,0.625,0.447,0.5,1
sr:competitor:80723,Herazo Gonzalez Maria Fernanda,sr:competitor:48376,Zaja Anna,sr:match:17889166,0.784,0.493,0.5,0
sr:competitor:115507,Bolsova Zadoinov Aliona,sr:competitor:61606,Sizikova Yana,sr:match:17889164,0.234,0.385,0.5,0
sr:competitor:45136,Puig Monica,sr:competitor:34486,Tomljanovic Ajla,sr:match:6838118,0.514,0.52,0.5,1
sr:competitor:38461,Doi Misaki,sr:competitor:45136,Puig Monica,sr:match:6830228,0.548,0.52,0.0,1
sr:competitor:19038,Rodina Evgeniya,sr:competitor:34486,Tomljanovic Ajla,sr:match:6835076,0.521,0.585,0.0,1
sr:competitor:45584,Zhu Lin,sr:competitor:49892,Duan Ying-Ying,sr:match:6822190,0.346,0.467,1.0,1
sr:competitor:38411,Nara Kurumi,sr:competitor:19038,Rodina Evgeniya,sr:match:6824114,0.658,0.446,0.5,1
sr:competitor:19607,Zhang Shuai,sr:competitor:18298,Zvonareva Vera,sr:match:6824060,0.469,0.477,0.5,1
sr:competitor:18481,Peng Shuai,sr:competitor:38461,Doi Misaki,sr:match:6824048,0.531,0.438,0.5,1
sr:competitor:19607,Zhang Shuai,sr:competitor:50641,Vekic Donna,sr:match:6804474,0.524,0.461,1.0,0
sr:competitor:45846,Wang Qiang,sr:competitor:18298,Zvonareva Vera,sr:match:6804476,0.438,0.457,0.5,1
sr:competitor:19038,Rodina Evgeniya,sr:competitor:45545,Putintseva Yulia,sr:match:6804468,0.53,0.519,0.5,0
sr:competitor:18860,Voegele Stefanie,sr:competitor:45136,Puig Monica,sr:match:6804464,0.535,0.532,0.667,1
sr:competitor:66476,Osaka Naomi,sr:competitor:19836,Kvitova Petra,sr:match:17138335,0.496,0.524,0.5,0
sr:competitor:20732,Pliskova Karolina,sr:competitor:66476,Osaka Naomi,sr:match:17124461,0.506,0.464,0.333,1
sr:competitor:19836,Kvitova Petra,sr:competitor:58515,Collins Danielle Rose,sr:match:17119679,0.475,0.466,0.0,0
sr:competitor:18254,Williams Serena,sr:competitor:20732,Pliskova Karolina,sr:match:17104959,0.504,0.458,0.5,1
sr:competitor:66476,Osaka Naomi,sr:competitor:51293,Svitolina Elina,sr:match:17092001,0.495,0.517,0.6,0
sr:competitor:19836,Kvitova Petra,sr:competitor:49352,Barty Ashleigh,sr:match:17082975,0.496,0.51,0.0,0
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:58515,Collins Danielle Rose,sr:match:17086909,0.506,0.525,0.5,1
sr:competitor:35837,Halep Simona,sr:competitor:18254,Williams Serena,sr:match:17080003,0.491,0.525,0.8,1
sr:competitor:50776,Muguruza Garbine,sr:competitor:20732,Pliskova Karolina,sr:match:17080727,0.512,0.535,0.778,1
sr:competitor:66476,Osaka Naomi,sr:competitor:19788,Sevastova Anastasija,sr:match:17077505,0.488,0.485,0.5,0
sr:competitor:35424,Keys Madison,sr:competitor:51293,Svitolina Elina,sr:match:17077861,0.508,0.512,0.0,1
sr:competitor:23158,Stephens Sloane,sr:competitor:19546,Pavlyuchenkova Anastasia,sr:match:17025595,0.472,0.469,0.0,1
sr:competitor:58515,Collins Danielle Rose,sr:competitor:19578,Kerber Angelique,sr:match:17075307,0.527,0.545,1.0,0
sr:competitor:49352,Barty Ashleigh,sr:competitor:18338,Sharapova Maria,sr:match:17026135,0.474,0.488,1.0,0
sr:competitor:19836,Kvitova Petra,sr:competitor:281189,Anisimova Amanda,sr:match:17042533,0.451,0.497,1.0,0
sr:competitor:44309,Giorgi Camila,sr:competitor:20732,Pliskova Karolina,sr:match:17018521,0.527,0.599,0.8,1
sr:competitor:18730,Bacsinszky Timea,sr:competitor:50776,Muguruza Garbine,sr:match:17023959,0.576,0.526,0.8,1
sr:competitor:35837,Halep Simona,sr:competitor:18251,Williams Venus,sr:match:17022465,0.452,0.48,0.6,0
sr:competitor:78551,Mertens Elise,sr:competitor:35424,Keys Madison,sr:match:17018569,0.506,0.491,1.0,1
sr:competitor:192108,Yastremska Dayana,sr:competitor:18254,Williams Serena,sr:match:17022839,0.53,0.564,0.5,1
sr:competitor:45846,Wang Qiang,sr:competitor:19788,Sevastova Anastasija,sr:match:17018539,0.504,0.481,1.0,1
sr:competitor:19607,Zhang Shuai,sr:competitor:51293,Svitolina Elina,sr:match:17019129,0.542,0.532,1.0,1
sr:competitor:66476,Osaka Naomi,sr:competitor:18936,Hsieh Su-Wei,sr:match:17019047,0.476,0.489,0.0,0
sr:competitor:105099,Birrell Kimberly,sr:competitor:19578,Kerber Angelique,sr:match:17010179,0.652,0.574,0.5,1
sr:competitor:58515,Collins Danielle Rose,sr:competitor:42339,Garcia Caroline,sr:match:17007381,0.508,0.492,0.5,0
sr:competitor:19836,Kvitova Petra,sr:competitor:63957,Bencic Belinda,sr:match:17008909,0.49,0.468,0.0,0
sr:competitor:23158,Stephens Sloane,sr:competitor:19704,Martic Petra,sr:match:17007269,0.48,0.483,0.0,0
sr:competitor:18338,Sharapova Maria,sr:competitor:18910,Wozniacki Caroline,sr:match:17016601,0.523,0.494,0.4,0
sr:competitor:45902,Sasnovich Aliaksandra,sr:competitor:19546,Pavlyuchenkova Anastasia,sr:match:17007273,0.496,0.487,1.0,1
sr:competitor:281189,Anisimova Amanda,sr:competitor:157754,Sabalenka Aryna,sr:match:17008179,0.544,0.519,0.5,0
sr:competitor:49352,Barty Ashleigh,sr:competitor:65950,Sakkari Maria,sr:match:17007359,0.47,0.404,0.5,0
sr:competitor:45772,Konta Johanna,sr:competitor:50776,Muguruza Garbine,sr:match:16970055,0.523,0.48,0.0,1
sr:competitor:44059,Bouchard Eugenie,sr:competitor:18254,Williams Serena,sr:match:16970013,0.567,0.643,0.667,1
sr:competitor:20805,Suarez-Navarro Carla,sr:competitor:192108,Yastremska Dayana,sr:match:16972973,0.49,0.546,0.5,1
sr:competitor:35837,Halep Simona,sr:competitor:91960,Kenin Sofia,sr:match:16981931,0.465,0.45,0.5,0
sr:competitor:18808,Cornet Alize,sr:competitor:18251,Williams Venus,sr:match:16972775,0.503,0.585,0.857,1
sr:competitor:66476,Osaka Naomi,sr:competitor:110299,Zidansek Tamara,sr:match:16993951,0.431,0.497,0.5,0
sr:competitor:19607,Zhang Shuai,sr:competitor:19361,Pliskova Kristyna,sr:match:16975031,0.44,0.447,0.5,0
sr:competitor:18730,Bacsinszky Timea,sr:competitor:90654,Vikhlyantseva Natalia,sr:match:16970183,0.481,0.461,0.5,0
sr:competitor:234150,Potapova Anastasia,sr:competitor:35424,Keys Madison,sr:match:16969963,0.568,0.512,0.5,1
sr:competitor:37508,Siegemund Laura,sr:competitor:18936,Hsieh Su-Wei,sr:match:16971195,0.58,0.569,0.5,1
sr:competitor:78551,Mertens Elise,sr:competitor:41193,Gasparyan Margarita,sr:match:16973323,0.458,0.504,0.5,0
sr:competitor:44309,Giorgi Camila,sr:competitor:274013,Swiatek Iga,sr:match:16973687,0.431,0.611,0.5,0
sr:competitor:129534,Kuzmova Viktoria,sr:competitor:51293,Svitolina Elina,sr:match:16972777,0.537,0.458,1.0,1
sr:competitor:217912,Andreescu Bianca Vanessa,sr:competitor:19788,Sevastova Anastasija,sr:match:16970851,0.51,0.435,0.5,1
sr:competitor:19610,Brengle Madison,sr:competitor:20732,Pliskova Karolina,sr:match:16970063,0.591,0.583,1.0,1
sr:competitor:45846,Wang Qiang,sr:competitor:41524,Krunic Aleksandra,sr:match:16969977,0.45,0.409,0.5,0
sr:competitor:18338,Sharapova Maria,sr:competitor:75281,Peterson Rebecca,sr:match:16803541,0.471,0.472,0.5,0
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:19578,Kerber Angelique,sr:match:16803627,0.622,0.554,0.5,1
sr:competitor:19836,Kvitova Petra,sr:competitor:35838,Begu Irina-Camelia,sr:match:16851043,0.392,0.371,0.0,0
sr:competitor:63957,Bencic Belinda,sr:competitor:45545,Putintseva Yulia,sr:match:16808931,0.477,0.421,1.0,0
sr:competitor:62924,Boulter Katie,sr:competitor:157754,Sabalenka Aryna,sr:match:16803549,0.601,0.559,0.5,1
sr:competitor:19444,Larsson Johanna,sr:competitor:18910,Wozniacki Caroline,sr:match:16830655,0.592,0.602,0.5,1
