id1,name1,id2,name2,match,ranking,surface,previous,winner
sr:competitor:50641,Vekic Donna,sr:competitor:105099,Birrell Kimberly,sr:match:16803595,0.369,0.516,0.5,1
sr:competitor:58515,Collins Danielle Rose,sr:competitor:51392,Vickery Sachia,sr:match:16803551,0.391,0.46,0.6,0
sr:competitor:36067,Tsurenko Lesia,sr:competitor:281189,Anisimova Amanda,sr:match:16803619,0.472,0.556,0.5,1
sr:competitor:58053,Sharma Astra,sr:competitor:65950,Sakkari Maria,sr:match:16803625,0.561,0.394,0.5,1
sr:competitor:49352,Barty Ashleigh,sr:competitor:52025,Wang Yafan,sr:match:16819401,0.452,0.459,0.5,0
sr:competitor:48009,Kontaveit Anett,sr:competitor:45902,Sasnovich Aliaksandra,sr:match:16824261,0.484,0.525,0.429,1
sr:competitor:19546,Pavlyuchenkova Anastasia,sr:competitor:45435,Bertens Kiki,sr:match:16803631,0.532,0.489,0.75,0
sr:competitor:23158,Stephens Sloane,sr:competitor:43102,Babos Timea,sr:match:16803621,0.38,0.432,0.0,0
sr:competitor:80773,Hives Zoe,sr:competitor:42339,Garcia Caroline,sr:match:16803555,0.682,0.48,0.5,1
sr:competitor:152804,Vondrousova Marketa,sr:competitor:19704,Martic Petra,sr:match:16803543,0.516,0.481,1.0,1
sr:competitor:66476,Osaka Naomi,sr:competitor:42289,Linette Magda,sr:match:16772369,0.417,0.449,1.0,0
sr:competitor:35837,Halep Simona,sr:competitor:18977,Kanepi Kaia,sr:match:16772347,0.425,0.461,0.5,0
sr:competitor:19316,Cibulkova Dominika,sr:competitor:19607,Zhang Shuai,sr:match:16772389,0.485,0.517,0.0,1
sr:competitor:91960,Kenin Sofia,sr:competitor:66968,Kudermetova Veronika,sr:match:16777615,0.462,0.464,0.5,0
sr:competitor:18429,Stosur Samantha,sr:competitor:192108,Yastremska Dayana,sr:match:16772355,0.553,0.618,0.5,1
sr:competitor:274013,Swiatek Iga,sr:competitor:41355,Bogdan Ana,sr:match:16777619,0.472,0.395,0.5,0
sr:competitor:45584,Zhu Lin,sr:competitor:41193,Gasparyan Margarita,sr:match:16777627,0.544,0.532,0.5,1
sr:competitor:48455,Golubic Viktorija,sr:competitor:51293,Svitolina Elina,sr:match:16777629,0.574,0.515,0.5,1
sr:competitor:19361,Pliskova Kristyna,sr:competitor:192130,Blinkova Anna,sr:match:16772391,0.485,0.561,1.0,0
sr:competitor:18808,Cornet Alize,sr:competitor:46448,Arruabarrena-Vecino Lara,sr:match:16772349,0.435,0.447,0.5,0
sr:competitor:129534,Kuzmova Viktoria,sr:competitor:48583,Kozlova Kateryna,sr:match:16772393,0.477,0.402,0.5,0
sr:competitor:18251,Williams Venus,sr:competitor:19833,Buzarnescu Mihaela,sr:match:16772351,0.521,0.45,0.5,0
sr:competitor:18860,Voegele Stefanie,sr:competitor:18936,Hsieh Su-Wei,sr:match:16772375,0.571,0.562,0.5,1
sr:competitor:44309,Giorgi Camila,sr:competitor:52533,Jakupovic Dalila,sr:match:16772367,0.427,0.493,1.0,0
sr:competitor:20805,Suarez-Navarro Carla,sr:competitor:225046,Burel Clara,sr:match:16772353,0.04,0.571,0.5,0
sr:competitor:37508,Siegemund Laura,sr:competitor:19017,Azarenka Victoria,sr:match:16772373,0.554,0.611,0.5,0
sr:competitor:217912,Andreescu Bianca Vanessa,sr:competitor:260987,Osuigwe Whitney,sr:match:16777625,0.402,0.415,0.5,0
sr:competitor:90654,Vikhlyantseva Natalia,sr:competitor:18919,Lepchenko Varvara,sr:match:16777617,0.484,0.526,0.5,0
sr:competitor:132370,Kasatkina Daria,sr:competitor:18730,Bacsinszky Timea,sr:match:16772361,0.426,0.512,0.0,1
sr:competitor:19610,Brengle Madison,sr:competitor:38461,Doi Misaki,sr:match:16777621,0.489,0.486,0.6,0
sr:competitor:110299,Zidansek Tamara,sr:competitor:40994,Gavrilova Daria,sr:match:16772371,0.515,0.479,0.5,0
sr:competitor:47697,Zheng Saisai,sr:competitor:50776,Muguruza Garbine,sr:match:16772365,0.527,0.52,0.5,1
sr:competitor:42839,Barthel Mona,sr:competitor:19788,Sevastova Anastasija,sr:match:16772381,0.572,0.566,0.5,1
sr:competitor:44059,Bouchard Eugenie,sr:competitor:18481,Peng Shuai,sr:match:16772357,0.438,0.566,0.0,0
sr:competitor:19520,Maria Tatjana,sr:competitor:18254,Williams Serena,sr:match:16772359,0.548,0.655,0.5,1
sr:competitor:85077,Muchova Karolina,sr:competitor:20732,Pliskova Karolina,sr:match:16777623,0.567,0.506,1.0,1
sr:competitor:190882,Aiava Destanee,sr:competitor:35424,Keys Madison,sr:match:16772387,0.714,0.508,0.5,1
sr:competitor:18939,Parmentier Pauline,sr:competitor:234150,Potapova Anastasia,sr:match:16772385,0.483,0.579,0.5,1
sr:competitor:78551,Mertens Elise,sr:competitor:46304,Schmiedlova Anna-Karolina,sr:match:16772383,0.428,0.417,0.5,0
sr:competitor:36443,Diyas Zarina,sr:competitor:41524,Krunic Aleksandra,sr:match:16772379,0.523,0.456,0.0,1
sr:competitor:45846,Wang Qiang,sr:competitor:65656,Ferro Fiona,sr:match:16772377,0.429,0.426,0.0,0
sr:competitor:45772,Konta Johanna,sr:competitor:34486,Tomljanovic Ajla,sr:match:16772363,0.495,0.458,0.5,0
sr:competitor:19836,Kvitova Petra,sr:competitor:19283,Rybarikova Magdalena,sr:match:16772395,0.429,0.422,0.333,0
sr:competitor:18457,Flipkens Kirsten,sr:competitor:45902,Sasnovich Aliaksandra,sr:match:16772431,0.528,0.515,0.667,1
sr:competitor:50687,van Uytvanck Alison,sr:competitor:18910,Wozniacki Caroline,sr:match:16772419,0.537,0.607,1.0,1
sr:competitor:49352,Barty Ashleigh,sr:competitor:43527,Kumkhum Luksika,sr:match:16772409,0.407,0.475,0.5,0
sr:competitor:35838,Begu Irina-Camelia,sr:competitor:19579,Petkovic Andrea,sr:match:16772397,0.544,0.54,0.4,0
sr:competitor:144202,Lapko Vera,sr:competitor:19444,Larsson Johanna,sr:match:16772417,0.482,0.418,0.5,1
sr:competitor:63957,Bencic Belinda,sr:competitor:72376,Siniakova Katerina,sr:match:16772399,0.47,0.448,0.0,0
sr:competitor:119670,Perez Ellen,sr:competitor:52025,Wang Yafan,sr:match:16772411,0.662,0.538,0.5,1
sr:competitor:45545,Putintseva Yulia,sr:competitor:18430,Strycova Barbora,sr:match:16772401,0.498,0.541,0.5,0
sr:competitor:19934,Riske Alison,sr:competitor:45435,Bertens Kiki,sr:match:16772435,0.548,0.534,1.0,1
sr:competitor:19957,Hercog Polona,sr:competitor:19578,Kerber Angelique,sr:match:16772443,0.568,0.623,0.5,1
sr:competitor:48009,Kontaveit Anett,sr:competitor:60392,Sorribes Tormo Sara,sr:match:16772429,0.443,0.464,0.5,0
sr:competitor:55401,Jabeur Ons,sr:competitor:43102,Babos Timea,sr:match:16772423,0.428,0.52,0.5,1
sr:competitor:65950,Sakkari Maria,sr:competitor:64496,Ostapenko Jelena,sr:match:16772413,0.512,0.502,1.0,0
sr:competitor:19655,Niculescu Monica,sr:competitor:281189,Anisimova Amanda,sr:match:16772405,0.588,0.578,0.5,1
sr:competitor:45136,Puig Monica,sr:competitor:19546,Pavlyuchenkova Anastasia,sr:match:16772433,0.525,0.506,0.0,1
sr:competitor:23158,Stephens Sloane,sr:competitor:51387,Townsend Taylor,sr:match:16772421,0.411,0.468,0.5,0
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:67757,Pera Bernarda,sr:match:16777643,0.51,0.444,1.0,0
sr:competitor:133662,Badosa Gibert Paula,sr:competitor:105099,Birrell Kimberly,sr:match:16777641,0.48,0.491,0.5,1
sr:competitor:36067,Tsurenko Lesia,sr:competitor:67759,Alexandrova Ekaterina,sr:match:16772403,0.468,0.47,0.5,0
sr:competitor:18354,Mattek-Sands Bethanie,sr:competitor:80773,Hives Zoe,sr:match:16772439,0.698,0.587,0.5,1
sr:competitor:63220,Ponchet Jessika,sr:competitor:42339,Garcia Caroline,sr:match:16777639,0.672,0.471,0.5,1
sr:competitor:54259,Bonaventure Ysaline,sr:competitor:51392,Vickery Sachia,sr:match:16777637,0.477,0.48,1.0,1
sr:competitor:18338,Sharapova Maria,sr:competitor:53789,Dart Harriet,sr:match:16777635,0.392,0.45,0.5,0
sr:competitor:58053,Sharma Astra,sr:competitor:87834,Hon Priscilla,sr:match:16777633,0.466,0.428,0.5,0
sr:competitor:179146,Kalinskaya Anna,sr:competitor:157754,Sabalenka Aryna,sr:match:16777631,0.67,0.507,0.5,1
sr:competitor:50641,Vekic Donna,sr:competitor:33593,Mladenovic Kristina,sr:match:16772441,0.461,0.456,1.0,0
sr:competitor:19686,Goerges Julia,sr:competitor:58515,Collins Danielle Rose,sr:match:16772437,0.488,0.511,0.5,1
sr:competitor:41404,Watson Heather,sr:competitor:19704,Martic Petra,sr:match:16772427,0.582,0.536,0.5,1
sr:competitor:152804,Vondrousova Marketa,sr:competitor:19038,Rodina Evgeniya,sr:match:16772425,0.476,0.396,0.0,0
sr:competitor:19728,Cirstea Sorana,sr:competitor:75281,Peterson Rebecca,sr:match:16772415,0.529,0.575,0.5,1
sr:competitor:62924,Boulter Katie,sr:competitor:19857,Makarova Ekaterina,sr:match:16772407,0.52,0.475,0.5,0
sr:competitor:73500,Loeb Jamie,sr:competitor:85077,Muchova Karolina,sr:match:16768039,0.662,0.543,0.5,1
sr:competitor:61408,Lottner Antonia,sr:competitor:179146,Kalinskaya Anna,sr:match:16772639,0.477,0.598,0.0,1
sr:competitor:45584,Zhu Lin,sr:competitor:153860,Trevisan Martina,sr:match:16772641,0.45,0.5,0.5,0
sr:competitor:217912,Andreescu Bianca Vanessa,sr:competitor:46461,Smitkova Tereza,sr:match:16772623,0.399,0.364,1.0,0
sr:competitor:58053,Sharma Astra,sr:competitor:47810,Khromacheva Irina,sr:match:16772547,0.388,0.428,0.5,0
sr:competitor:52229,Kovinic Danka,sr:competitor:90654,Vikhlyantseva Natalia,sr:match:16769973,0.571,0.514,0.5,1
sr:competitor:63220,Ponchet Jessika,sr:competitor:71284,Bains Naiktha,sr:match:16771445,0.452,0.402,0.5,0
sr:competitor:19528,Govortsova Olga,sr:competitor:38461,Doi Misaki,sr:match:16769945,0.654,0.465,0.0,1
sr:competitor:48455,Golubic Viktorija,sr:competitor:37509,Gibbs Nicole,sr:match:16767919,0.463,0.477,0.25,0
sr:competitor:25066,McHale Christina,sr:competitor:18919,Lepchenko Varvara,sr:match:16767827,0.489,0.512,0.8,1
sr:competitor:66968,Kudermetova Veronika,sr:competitor:48318,Martincova Tereza,sr:match:16768325,0.421,0.489,1.0,0
sr:competitor:77993,Jorovic Ivana,sr:competitor:53789,Dart Harriet,sr:match:16768263,0.458,0.463,0.5,1
sr:competitor:52273,Brady Jennifer,sr:competitor:59702,Haddad Maia Beatriz,sr:match:16767921,0.456,0.506,0.667,1
sr:competitor:46177,Hogenkamp Richel,sr:competitor:54259,Bonaventure Ysaline,sr:match:16767907,0.56,0.499,1.0,1
sr:competitor:278887,Kostyuk Marta,sr:competitor:133662,Badosa Gibert Paula,sr:match:16767843,0.645,0.429,0.5,1
sr:competitor:274013,Swiatek Iga,sr:competitor:125016,Lao Danielle,sr:match:16767831,0.441,0.422,0.5,0
sr:competitor:217912,Andreescu Bianca Vanessa,sr:competitor:82609,Grammatikopoulou Valentini,sr:match:16760369,0.327,0.471,0.5,0
sr:competitor:179146,Kalinskaya Anna,sr:competitor:32862,Diatchenko Vitalia,sr:match:16760187,0.597,0.459,0.5,0
sr:competitor:153860,Trevisan Martina,sr:competitor:38054,Sharipova Sabina,sr:match:16760185,0.488,0.51,0.5,0
sr:competitor:33049,Rogowska Olivia,sr:competitor:47810,Khromacheva Irina,sr:match:16760673,0.527,0.528,0.5,1
sr:competitor:19331,Hradecka Lucie,sr:competitor:46461,Smitkova Tereza,sr:match:16761769,0.664,0.488,0.0,1
sr:competitor:58053,Sharma Astra,sr:competitor:51977,Flink Varvara,sr:match:16760301,0.454,0.468,0.5,0
sr:competitor:52489,Schoofs Bibiane,sr:competitor:90654,Vikhlyantseva Natalia,sr:match:16759967,0.546,0.465,0.5,1
sr:competitor:45584,Zhu Lin,sr:competitor:50361,Kiick Allie,sr:match:16760305,0.458,0.463,0.5,0
sr:competitor:71284,Bains Naiktha,sr:competitor:38411,Nara Kurumi,sr:match:16760009,0.516,0.536,0.5,0
sr:competitor:61408,Lottner Antonia,sr:competitor:60276,Podoroska Nadia,sr:match:16760171,0.387,0.57,0.5,0
sr:competitor:19057,Minella Mandy,sr:competitor:19528,Govortsova Olga,sr:match:16760007,0.336,0.551,1.0,1
sr:competitor:48318,Martincova Tereza,sr:competitor:262759,Wang Xiyu,sr:match:16688049,0.49,0.556,0.5,0
sr:competitor:119496,Mcphee Kaylah,sr:competitor:38461,Doi Misaki,sr:match:16759911,0.628,0.484,0.5,1
sr:competitor:66968,Kudermetova Veronika,sr:competitor:48376,Zaja Anna,sr:match:16683485,0.385,0.504,0.5,0
sr:competitor:60398,Krejcikova Barbora,sr:competitor:63220,Ponchet Jessika,sr:match:16759969,0.433,0.565,0.5,1
sr:competitor:90664,Kalinina Anhelina,sr:competitor:73500,Loeb Jamie,sr:match:16759759,0.408,0.556,0.5,1
sr:competitor:77993,Jorovic Ivana,sr:competitor:19932,Muhammad Asia,sr:match:16684025,0.393,0.46,0.5,0
sr:competitor:72736,Xu Shilin,sr:competitor:53789,Dart Harriet,sr:match:16690029,0.556,0.53,1.0,1
sr:competitor:157672,Stollar Fanny,sr:competitor:52229,Kovinic Danka,sr:match:16759761,0.464,0.474,0.0,1
sr:competitor:128584,Samsonova Ludmilla,sr:competitor:85077,Muchova Karolina,sr:match:16759751,0.585,0.486,0.5,1
sr:competitor:59702,Haddad Maia Beatriz,sr:competitor:205633,Juvan Kaja,sr:match:16691827,0.493,0.548,0.0,0
sr:competitor:52273,Brady Jennifer,sr:competitor:46528,Perrin Conny,sr:match:16691825,0.44,0.532,1.0,0
sr:competitor:40142,Ormaechea Paula,sr:competitor:37509,Gibbs Nicole,sr:match:16682723,0.588,0.562,0.0,1
sr:competitor:48455,Golubic Viktorija,sr:competitor:25070,Ahn Kristie Haerim,sr:match:16682941,0.406,0.48,0.5,0
sr:competitor:54259,Bonaventure Ysaline,sr:competitor:79443,Cabrera Lizette,sr:match:16691823,0.361,0.473,0.5,0
sr:competitor:46177,Hogenkamp Richel,sr:competitor:79561,Wallace Isabelle,sr:match:16691821,0.312,0.471,0.5,0
sr:competitor:125016,Lao Danielle,sr:competitor:123824,Dolehide Caroline,sr:match:16682761,0.459,0.506,0.5,0
sr:competitor:274013,Swiatek Iga,sr:competitor:115507,Bolsova Zadoinov Aliona,sr:match:16682627,0.466,0.451,0.0,0
sr:competitor:170936,Zhuk Sofya,sr:competitor:25066,McHale Christina,sr:match:16682613,0.551,0.441,0.5,1
sr:competitor:46625,Raina Ankita,sr:competitor:133662,Badosa Gibert Paula,sr:match:16682573,0.536,0.492,0.5,1
sr:competitor:278887,Kostyuk Marta,sr:competitor:52388,Hesse Amandine,sr:match:16682569,0.519,0.416,0.5,0
sr:competitor:41287,Mrdeza Tereza,sr:competitor:18919,Lepchenko Varvara,sr:match:16682501,0.559,0.522,0.5,1
sr:competitor:19331,Hradecka Lucie,sr:competitor:48486,Gorgodze Ekaterine,sr:match:16658009,0.627,0.625,0.5,0
sr:competitor:195408,Shimizu Ayano,sr:competitor:46461,Smitkova Tereza,sr:match:16658011,0.551,0.464,0.5,1
sr:competitor:54203,Haas Barbara,sr:competitor:47810,Khromacheva Irina,sr:match:16657987,0.474,0.475,1.0,1
sr:competitor:217912,Andreescu Bianca Vanessa,sr:competitor:155952,Swan Katie,sr:match:16658005,0.34,0.457,0.5,0
sr:competitor:82609,Grammatikopoulou Valentini,sr:competitor:52183,Bara Irina Maria,sr:match:16658007,0.531,0.409,1.0,0
sr:competitor:44211,Gatto-Monticone Giulia,sr:competitor:50361,Kiick Allie,sr:match:16658061,0.515,0.417,0.5,1
sr:competitor:51977,Flink Varvara,sr:competitor:48699,Grymalska Anastassia,sr:match:16657983,0.369,0.563,1.0,0
sr:competitor:142942,Bozovic Alexandra,sr:competitor:38054,Sharipova Sabina,sr:match:16658065,0.775,0.552,0.5,1
sr:competitor:18298,Zvonareva Vera,sr:competitor:58053,Sharma Astra,sr:match:16657981,0.479,0.583,0.5,1
sr:competitor:45584,Zhu Lin,sr:competitor:186312,Rybakina Elena,sr:match:16658059,0.468,0.522,0.5,0
sr:competitor:33049,Rogowska Olivia,sr:competitor:202623,Zavatska Katarina,sr:match:16657985,0.544,0.544,0.5,0
sr:competitor:41278,Zanevska Maryna,sr:competitor:60276,Podoroska Nadia,sr:match:16658037,0.455,0.544,0.5,1
sr:competitor:58267,Radanovic Dejana,sr:competitor:32862,Diatchenko Vitalia,sr:match:16658041,0.633,0.499,0.5,1
sr:competitor:153860,Trevisan Martina,sr:competitor:115477,Zarycka Anastasia,sr:match:16658063,0.426,0.414,0.0,0
sr:competitor:72450,Hibino Nao,sr:competitor:61408,Lottner Antonia,sr:match:16658035,0.465,0.469,0.5,1
sr:competitor:179146,Kalinskaya Anna,sr:competitor:52303,Lemoine Quirine,sr:match:16658039,0.453,0.41,0.0,0
sr:competitor:19057,Minella Mandy,sr:competitor:20347,Ozgen Pemra,sr:match:16657989,0.347,0.559,0.0,0
sr:competitor:25071,Soler-Espinosa Silvia,sr:competitor:19528,Govortsova Olga,sr:match:16657991,0.475,0.58,0.0,1
sr:competitor:52489,Schoofs Bibiane,sr:competitor:208125,Liang En Shuo,sr:match:16658093,0.51,0.541,0.5,0
sr:competitor:62010,Doroshina Olga,sr:competitor:38461,Doi Misaki,sr:match:16657995,0.705,0.396,0.5,1
sr:competitor:99405,Inglis Maddison,sr:competitor:71284,Bains Naiktha,sr:match:16658079,0.529,0.437,1.0,1
sr:competitor:105463,Bouzkova Marie,sr:competitor:60398,Krejcikova Barbora,sr:match:16658075,0.493,0.416,0.0,1
sr:competitor:128638,Sebov Katherine,sr:competitor:63220,Ponchet Jessika,sr:match:16658077,0.549,0.53,0.0,1
sr:competitor:119496,Mcphee Kaylah,sr:competitor:82307,von Deichmann Kathinka,sr:match:16657993,0.523,0.554,0.5,0
sr:competitor:38411,Nara Kurumi,sr:competitor:45668,Cepede Royg Veronica,sr:match:16658081,0.579,0.482,0.333,0
sr:competitor:49892,Duan Ying-Ying,sr:competitor:90654,Vikhlyantseva Natalia,sr:match:16658095,0.646,0.484,0.5,1
sr:competitor:45805,Myers Abbie,sr:competitor:73500,Loeb Jamie,sr:match:16658113,0.555,0.559,0.5,1
sr:competitor:52229,Kovinic Danka,sr:competitor:72868,Liu Fangzhou,sr:match:16658091,0.484,0.553,0.5,0
sr:competitor:157672,Stollar Fanny,sr:competitor:66330,Zhang Yuxuan,sr:match:16658089,0.414,0.507,0.5,0
sr:competitor:23082,Rodionova Arina,sr:competitor:85077,Muchova Karolina,sr:match:16658017,0.649,0.575,0.5,1
sr:competitor:90664,Kalinina Anhelina,sr:competitor:66480,Di Giuseppe Martina,sr:match:16658013,0.478,0.436,0.0,0
sr:competitor:46591,Paquet Chloe,sr:competitor:53789,Dart Harriet,sr:match:16658057,0.586,0.546,1.0,1
sr:competitor:72736,Xu Shilin,sr:competitor:103375,Serban Raluca Georgiana,sr:match:16658055,0.466,0.584,0.5,0
sr:competitor:262759,Wang Xiyu,sr:competitor:179300,Liu Claire,sr:match:16658033,0.506,0.429,0.5,0
sr:competitor:23690,Broady Naomi,sr:competitor:54259,Bonaventure Ysaline,sr:match:16658085,0.756,0.51,0.5,1
sr:competitor:48318,Martincova Tereza,sr:competitor:96981,Xun Fang Ying,sr:match:16658031,0.434,0.491,0.5,0
sr:competitor:77993,Jorovic Ivana,sr:competitor:24066,Han Xinyun,sr:match:16658051,0.419,0.45,0.5,0
sr:competitor:79443,Cabrera Lizette,sr:competitor:41480,Garcia Perez Georgina,sr:match:16658087,0.574,0.595,0.5,0
sr:competitor:18482,Karatancheva Sesil,sr:competitor:19932,Muhammad Asia,sr:match:16658053,0.501,0.51,0.5,1
sr:competitor:66968,Kudermetova Veronika,sr:competitor:69208,Paolini Jasmine,sr:match:16658027,0.365,0.469,0.5,0
sr:competitor:25070,Ahn Kristie Haerim,sr:competitor:96407,Taylor Gabriella,sr:match:16657999,0.373,0.535,0.5,0
sr:competitor:48376,Zaja Anna,sr:competitor:71250,Frech Magdalena,sr:match:16658029,0.517,0.472,0.5,0
sr:competitor:48455,Golubic Viktorija,sr:competitor:90814,Teichmann Jil,sr:match:16657997,0.493,0.45,0.5,0
sr:competitor:125016,Lao Danielle,sr:competitor:43502,Lu Jia-Jing,sr:match:16658023,0.474,0.497,0.0,0
sr:competitor:44210,Kostova Elitsa,sr:competitor:37509,Gibbs Nicole,sr:match:16658003,0.647,0.585,0.667,1
sr:competitor:19847,Rus Arantxa,sr:competitor:46177,Hogenkamp Richel,sr:match:16658083,0.453,0.499,1.0,1
sr:competitor:26120,Marino Rebecca,sr:competitor:123824,Dolehide Caroline,sr:match:16658025,0.475,0.485,0.5,1
sr:competitor:79561,Wallace Isabelle,sr:competitor:19237,Lisicki Sabine,sr:match:16658105,0.567,0.445,0.5,0
sr:competitor:41592,Han Na-Lae,sr:competitor:40142,Ormaechea Paula,sr:match:16658001,0.464,0.412,0.5,1
sr:competitor:54979,Georges Myrtille,sr:competitor:46625,Raina Ankita,sr:match:16658047,0.561,0.484,0.5,1
sr:competitor:25066,McHale Christina,sr:competitor:147506,Fourlis Jaimee,sr:match:16658069,0.302,0.497,0.5,0
sr:competitor:278887,Kostyuk Marta,sr:competitor:38964,Cepelova Jana,sr:match:16658043,0.569,0.407,0.5,0
sr:competitor:211262,Danilovic Olga,sr:competitor:274013,Swiatek Iga,sr:match:16658019,0.523,0.599,0.5,1
sr:competitor:115507,Bolsova Zadoinov Aliona,sr:competitor:41281,Ivakhnenko Valentyna,sr:match:16658021,0.388,0.436,0.5,0
sr:competitor:170936,Zhuk Sofya,sr:competitor:92442,Fett Jana,sr:match:16658067,0.305,0.438,0.5,0
sr:competitor:42656,Allertova Denisa,sr:competitor:133662,Badosa Gibert Paula,sr:match:16658049,0.735,0.491,0.5,1
sr:competitor:52388,Hesse Amandine,sr:competitor:49358,Kerkhove Lesley,sr:match:16658045,0.559,0.544,1.0,0
sr:competitor:205633,Juvan Kaja,sr:competitor:19876,Wickmayer Yanina,sr:match:16658103,0.479,0.44,0.5,0
sr:competitor:41372,Davis Lauren,sr:competitor:59702,Haddad Maia Beatriz,sr:match:16658101,0.487,0.536,1.0,1
sr:competitor:46528,Perrin Conny,sr:competitor:48284,Witthoeft Carina,sr:match:16658099,0.352,0.398,0.5,0
sr:competitor:52273,Brady Jennifer,sr:competitor:164684,Thandi Karman Kaur,sr:match:16658097,0.359,0.514,0.5,0
sr:competitor:41374,Tomova Viktoriya,sr:competitor:18919,Lepchenko Varvara,sr:match:16658073,0.542,0.531,0.5,1
sr:competitor:54175,Zimmermann Kimberley,sr:competitor:41287,Mrdeza Tereza,sr:match:16658071,0.526,0.504,0.5,1
sr:competitor:50776,Muguruza Garbine,sr:competitor:19579,Petkovic Andrea,sr:match:6343826,0.45,0.532,1.0,1
sr:competitor:18808,Cornet Alize,sr:competitor:50776,Muguruza Garbine,sr:match:6319364,0.534,0.516,1.0,1
sr:competitor:19316,Cibulkova Dominika,sr:competitor:19579,Petkovic Andrea,sr:match:6319378,0.464,0.446,0.667,1
sr:competitor:19857,Makarova Ekaterina,sr:competitor:18808,Cornet Alize,sr:match:6319310,0.538,0.643,0.5,1
sr:competitor:19316,Cibulkova Dominika,sr:competitor:20805,Suarez-Navarro Carla,sr:match:6319380,0.502,0.417,0.0,0
sr:competitor:19857,Makarova Ekaterina,sr:competitor:50776,Muguruza Garbine,sr:match:6319312,0.572,0.659,0.333,1
sr:competitor:19579,Petkovic Andrea,sr:competitor:20805,Suarez-Navarro Carla,sr:match:6306324,0.538,0.472,0.333,1